LRSN,PIN,curr_own_len,avg_own_len,PropClas,resOwner,ownerDistance
46208,S0003054008,2009.0,1635.0,115,1,0
50391,S0080850012,718.0,2170.0,115,0,2
7559,C0050934021,6296.0,3461.0,150,1,0
35598,N0001460006,1704.0,709.0,115,1,0
10435,C0070256006,2522.0,3064.0,110,1,0
41947,S0000399018,647.0,11889.0,110,1,0
18020,E0000380007,1029.0,2277.0,120,0,1
15050,C0090472042,960.0,9296.0,150,1,0
60803,W0001417032,7189.0,5428.0,120,1,0
17127,E0000224009,5517.0,2439.0,120,0,4
28175,N0000386010,5345.0,2331.0,120,0,2
77292,E0001763124,3594.0,1674.0,212,0,3
52906,W0000435082,883.0,2037.0,120,1,0
81630,W0000613052,,,211,0,4
10347,C0070220011,9254.0,5296.0,150,0,4
65931,W0190311019,12231.0,7071.0,120,1,0
75226,C0050603118,5446.0,2769.0,120,1,0
6834,C0050749025,16114.0,16114.0,150,1,0
29296,N0000573039,5082.0,8454.0,120,0,1
37189,N0001957012,6425.0,3757.0,110,1,0
343,C0010424020,1276.0,1538.0,110,1,0
35438,N0001430002,14595.0,7390.0,130,1,0
52385,W0000209043,3788.0,6335.0,120,0,3
38012,N0002349015,2260.0,3919.0,160,0,2
39178,N0170235023,5222.0,2102.0,120,1,0
66930,W0200152021,6388.0,3095.0,120,1,0
65736,W0190292014,10210.0,9327.0,115,1,0
57212,W0001000030,3068.0,2540.0,120,1,0
77286,E0001763118,4685.0,4685.0,212,1,0
7446,C0050891014,15745.0,5624.0,110,1,0
30038,N0000661008,1614.0,1973.0,110,0,4
23419,E0001544008,2958.0,1458.0,120,1,0
14479,C0090150004,1576.0,1664.0,110,0,3
38967,N0170134031,4915.0,2722.0,120,1,0
55297,W0000812006,16494.0,8271.0,120,1,0
22025,E0000928032,813.0,574.0,120,0,1
35414,N0001426018,4748.0,4748.0,115,0,2
36411,N0001635020,10389.0,11393.0,120,1,0
48540,S0071179022,5755.0,2311.0,110,1,0
7265,C0050858042,7310.0,3160.0,110,1,0
13595,C0080854040,416.0,1916.0,110,1,0
23925,E0002301018,11090.0,8810.0,110,0,2
62022,W0001523022,6502.0,3381.0,315,0,2
13510,C0080850002,6087.0,3066.0,120,1,0
66790,W0200135006,5089.0,6790.0,115,1,0
528,C0010525040,9860.0,4420.0,120,1,0
64955,W0190185003,8680.0,8680.0,115,1,0
81715,C0081265137,662.0,406.0,120,1,0
58912,W0001202011,221.0,2987.0,160,0,2
22112,E0000936018,2221.0,5698.0,160,0,3
49268,S0071583003,3766.0,5035.0,110,1,0
52950,W0000436096,10515.0,4123.0,120,1,0
38851,N0170080007,906.0,889.0,161,1,0
78185,N0001330019,3213.0,3213.0,212,1,0
34423,N0001238012,392.0,1440.0,115,0,2
1040,C0010877030,2328.0,9339.0,120,1,0
23601,E0001674031,11369.0,3944.0,110,1,0
36414,N0001636001,2391.0,1312.0,130,1,0
44736,S0002002013,2349.0,2737.0,110,0,3
76161,C0070553121,1528.0,1528.0,212,0,4
52887,W0000432008,8110.0,3877.0,120,1,0
36165,N0001592007,2789.0,4530.0,120,0,2
76962,W0001412062,931.0,1073.0,211,1,0
55817,W0000853024,7400.0,3309.0,130,0,1
653,C0010565008,1054.0,4247.0,115,1,0
68697,W0210398001,3220.0,3781.0,120,1,0
32122,N0000975006,2510.0,1152.0,120,0,2
21856,E0000880022,192.0,567.0,110,0,2
11244,C0080141022,6134.0,2182.0,115,1,0
65106,W0190215007,1310.0,1760.0,110,0,2
44824,S0002133013,225.0,380.0,110,0,3
43485,S0001010006,548.0,1457.0,120,1,0
22854,E0001114020,15467.0,11807.0,120,1,0
34677,N0001266011,9265.0,4919.0,120,1,0
24811,E0100200012,9328.0,4691.0,110,1,0
66083,W0200061032,2452.0,2110.0,110,0,2
45747,S0002642033,360.0,1181.0,120,1,0
9002,C0060531008,11042.0,5456.0,110,1,0
40247,S0000063037,7038.0,2816.0,120,1,0
63264,W0001780004,364.0,2003.0,115,1,0
57963,W0001078017,6156.0,2412.0,120,1,0
32780,N0001037015,12399.0,9734.0,110,1,0
62506,W0001604080,598.0,2866.0,211,1,0
78615,W0000896004B,2493.0,2493.0,196,0,1
23957,E0002400023,260.0,2386.0,110,1,0
80408,C0010491096,2411.0,1594.0,120,1,0
48188,S0071011022,1851.0,1947.0,110,0,2
44794,S0002018019,2034.0,3747.0,120,1,0
32898,N0001041024,766.0,864.0,120,1,0
52332,W0000175001,2675.0,3000.0,335,0,2
9010,C0060531016,17467.0,17467.0,110,0,2
69260,W0220110010,10703.0,7639.0,120,1,0
47256,S0060248014,4006.0,5223.0,120,1,0
81738,W0001282043,367.0,274.0,120,0,4
23065,E0001273010,2496.0,1371.0,120,0,2
70103,C0080856024,5873.0,2378.0,120,1,0
55258,W0000808014,7174.0,3559.0,120,0,2
4292,C0040537008,13898.0,10547.0,150,1,0
67293,W0200195034,4596.0,4723.0,120,1,0
8566,C0060424007,7823.0,4245.0,110,1,0
25127,E0110187019,2297.0,7103.0,110,0,2
47530,S0060347004,2972.0,1935.0,315,0,2
23148,E0001288012,1215.0,2138.0,315,0,3
16082,C0090897003,7777.0,5401.0,110,1,0
68692,W0210381003,326.0,4888.0,120,1,0
81336,N0000507023,1512.0,1512.0,120,1,0
55541,W0000832009,8239.0,6968.0,110,0,1
50146,S0080780001,764.0,5513.0,115,0,3
34712,N0001268002,11627.0,8080.0,120,1,0
11731,C0080375008,11494.0,5371.0,110,1,0
39336,N0170498031,4627.0,2442.0,120,1,0
67961,W0210180012,1240.0,7576.0,110,0,3
8631,C0060437010,1267.0,2397.0,110,1,0
47456,S0060298005,409.0,906.0,120,1,0
22339,E0000959011,3315.0,2247.0,120,1,0
36057,N0001562012,200.0,200.0,115,1,0
40141,S0000044004,781.0,781.0,115,0,2
56902,W0000952015,4533.0,1871.0,130,1,0
64611,W0190095030,5904.0,2633.0,110,0,4
17345,E0000258015,13744.0,7933.0,161,0,3
35378,N0001380003,7191.0,4270.0,120,1,0
907,C0010741001,5253.0,7508.0,150,1,0
75876,W0000327038,808.0,2381.0,210,1,0
54665,W0000702011,21669.0,21669.0,110,1,0
42934,S0000700010,343.0,2044.0,120,1,0
3059,C0030240018,10728.0,4373.0,110,1,0
43932,S0001242003,540.0,5678.0,120,1,0
23516,E0001646010,21813.0,21813.0,110,1,0
39842,N0180500020,11329.0,5078.0,120,1,0
61977,W0001521035,12035.0,4836.0,120,1,0
37046,N0001899007,899.0,909.0,315,0,2
24502,E0100105019,2830.0,3254.0,110,0,2
6551,C0050679020,988.0,4946.0,110,1,0
18970,E0000485019,9954.0,5159.0,120,1,0
35770,N0001536007,3804.0,1967.0,115,1,0
44874,S0002145008,4803.0,2054.0,161,0,2
63408,W0001790027,963.0,1683.0,130,1,0
6239,C0050544028,6315.0,3094.0,110,0,3
67957,W0210180008,1228.0,1767.0,115,1,0
23600,E0001674030,3728.0,3598.0,120,1,0
25731,E0120291008,1542.0,877.0,110,0,4
70,C0010253006,7639.0,7472.0,110,1,0
74843,C0010891198,1397.0,1748.0,115,1,0
58466,W0001127001,7970.0,9878.0,181,0,2
10552,C0070281006,12491.0,8008.0,110,1,0
36301,N0001615008,6220.0,10300.0,120,1,0
4102,C0040485060,4508.0,3359.0,110,1,0
63812,W0001920017,7400.0,9679.0,120,1,0
14238,C0081182016,15780.0,10197.0,110,1,0
44684,S0001878017,318.0,348.0,120,1,0
45062,S0002290009,1772.0,3269.0,110,0,4
36965,N0001893024,2668.0,2201.0,110,1,0
39739,N0180454001,3005.0,1060.0,120,1,0
41132,S0000232006,1229.0,1229.0,110,1,0
39456,N0170579006,7728.0,2721.0,120,1,0
43482,S0001010001,11154.0,11154.0,120,1,0
40338,S0000086008,1201.0,1974.0,160,1,0
191,C0010340030,1227.0,1358.0,150,1,0
44546,S0001730001,325.0,2546.0,120,1,0
662,C0010565026,12558.0,4323.0,120,1,0
63591,W0001871011,6350.0,2714.0,120,1,0
65692,W0190283005,2535.0,1807.0,110,0,4
25028,E0110163002,1848.0,2013.0,120,0,2
18873,E0000481024,5579.0,3180.0,120,1,0
61717,W0001514017,3054.0,1514.0,120,1,0
22034,E0000930002,7197.0,2443.0,110,0,2
48139,S0070982031,2492.0,955.0,110,1,0
66240,W0200073019,3490.0,2019.0,115,1,0
66875,W0200138009,862.0,7334.0,120,1,0
36008,N0001559014,1039.0,1771.0,110,1,0
67261,W0200194025,10542.0,7889.0,120,1,0
29806,N0000637012,3378.0,1179.0,120,1,0
51070,S0090459001,441.0,1005.0,110,0,3
18745,E0000475024,10689.0,3759.0,120,1,0
77321,W0001249050,1642.0,1711.0,211,1,0
47708,S0060392017,12365.0,11082.0,110,1,0
27405,N0000210018,1092.0,6403.0,310,0,2
7716,C0050995034,11767.0,11526.0,110,1,0
32288,N0000986002,1136.0,2121.0,120,1,0
76088,W0000948070,514.0,1750.0,211,1,0
75425,E0000729028,,,120,0,2
45305,S0002468003,12728.0,6895.0,110,1,0
46937,S0060189022,14140.0,14140.0,115,1,0
13983,C0081020026,2223.0,5400.0,150,1,0
43845,S0001233011,19000.0,19000.0,120,1,0
26870,N0000088013,8281.0,4520.0,160,0,2
214,C0010354036,17266.0,17266.0,115,1,0
60428,W0001406004,2179.0,1939.0,180,0,2
3055,C0030240014,1712.0,690.0,120,1,0
15258,C0090562010,20372.0,20372.0,110,1,0
55816,W0000853023,5560.0,2516.0,130,1,0
62598,W0001611009,6010.0,2186.0,160,0,1
13829,C0080969006,6265.0,12209.0,110,1,0
76202,C0070553162,1180.0,1195.0,212,0,2
26748,N0000081014,10314.0,6402.0,120,1,0
18387,E0000433026,1772.0,1397.0,120,0,3
15508,C0090609032,4067.0,8375.0,110,1,0
815,C0010680006,6911.0,2967.0,110,1,0
33917,N0001157002,1506.0,1505.0,120,0,3
33608,N0001138016,3972.0,2952.0,110,0,2
69738,W0220270009,4991.0,3295.0,120,1,0
58073,W0001083008,2289.0,1601.0,120,1,0
23758,E0002024036,2191.0,778.0,150,0,3
4432,C0040544110,590.0,1638.0,212,1,0
50226,S0080782034,7346.0,2692.0,115,1,0
61146,W0001460039,662.0,681.0,120,1,0
4408,C0040544086,2109.0,2154.0,212,1,0
9381,C0060665006,7431.0,10040.0,110,0,2
65182,W0190230014,217.0,360.0,115,1,0
70309,C0050992041,4449.0,1839.0,120,1,0
21473,E0000807008,413.0,2100.0,120,1,0
59535,W0001284018,844.0,2929.0,160,0,2
35435,N0001428016,3034.0,2320.0,120,1,0
6477,C0050618050,261.0,2341.0,115,0,3
39706,N0180452003,5015.0,6434.0,110,0,3
48802,S0071234032,7814.0,3264.0,110,0,3
11774,C0080377028,9905.0,4643.0,110,1,0
79572,N0000445008,2678.0,2066.0,120,1,0
19475,E0000558026,3524.0,1259.0,160,0,2
70015,W0220557004,5523.0,5080.0,120,1,0
27171,N0000154051,2019.0,2184.0,120,1,0
11332,C0080252008,1571.0,4107.0,115,1,0
614,C0010552006,2759.0,2524.0,110,1,0
15525,C0090618010,479.0,3972.0,110,1,0
61804,W0001516018,344.0,1319.0,120,1,0
78956,W0000016114,731.0,1313.0,212,0,4
75918,E0000728032,1879.0,1067.0,210,0,3
60972,W0001444006,8302.0,4569.0,115,1,0
3757,C0040410019,12531.0,6375.0,110,1,0
45179,S0002319012,10256.0,7180.0,115,1,0
44913,S0002147028,436.0,248.0,110,0,2
40728,S0000151019,6542.0,2653.0,120,1,0
68477,W0210306009,1995.0,8180.0,115,1,0
46016,S0002921031,13177.0,7919.0,110,1,0
57709,W0001044084,12742.0,12742.0,120,0,3
27390,N0000208032,2971.0,2243.0,120,0,1
32322,N0000988016,1277.0,5880.0,120,1,0
21101,E0000770024,6699.0,3906.0,110,0,2
238,C0010362010,1683.0,1593.0,150,1,0
61864,W0001517011,1892.0,1503.0,120,1,0
52411,W0000211030,6185.0,5636.0,181,0,3
33876,N0001154021,1779.0,705.0,120,1,0
39574,N0180376009,813.0,872.0,110,1,0
32714,N0001035033,402.0,1150.0,120,1,0
60363,W0001402019,562.0,1584.0,110,1,0
11429,C0080297030,9898.0,5514.0,110,1,0
24845,E0100230003,8428.0,3353.0,110,0,2
41943,S0000399013,2720.0,1253.0,110,1,0
3484,C0040306024,12259.0,5528.0,120,1,0
64465,W0190065002,9235.0,6114.0,110,1,0
75589,W0000666066,2303.0,2815.0,211,1,0
31686,N0000921017,4628.0,2283.0,161,0,3
69655,W0220222015,12176.0,7823.0,115,1,0
30748,N0000783006,861.0,420.0,120,1,0
39164,N0170235009,1901.0,7158.0,120,1,0
25015,E0110147013,2919.0,8111.0,115,1,0
53999,W0000606040,2131.0,1671.0,120,1,0
55194,W0000803024,4931.0,4048.0,110,0,1
13893,C0080985005,6988.0,4692.0,110,0,3
80647,C0060957054,1904.0,1227.0,120,0,3
32877,N0001041002,319.0,201.0,120,1,0
13596,C0080854042,11973.0,6455.0,150,1,0
29037,N0000540004,6280.0,7845.0,161,0,2
24120,E0002814003,2209.0,4088.0,110,0,2
39662,N0180427016,13191.0,5642.0,110,1,0
10656,C0070314012,707.0,2152.0,110,1,0
648,C0010563020,2632.0,6240.0,120,0,1
53606,W0000518010,616.0,3966.0,120,0,3
68129,W0210229020,8228.0,7388.0,110,1,0
4124,C0040495014,1046.0,1770.0,110,1,0
56336,W0000896025,318.0,1505.0,120,1,0
34755,N0001270017,861.0,1659.0,110,1,0
80363,W0000014025,1278.0,1618.0,211,1,0
9300,C0060629024,2034.0,5546.0,110,1,0
35650,N0001466024,2564.0,869.0,115,0,2
56662,W0000937030,3126.0,11946.0,120,1,0
5720,C0050327022,4833.0,1955.0,110,1,0
11728,C0080375002,1109.0,1450.0,110,0,3
35813,N0001546006,1339.0,7028.0,110,0,2
77342,E0000388031,1120.0,1427.0,211,1,0
76332,C0070553228,1528.0,1528.0,212,0,4
50443,S0080854026,1148.0,1307.0,110,0,2
43688,S0001136003,1267.0,2096.0,110,1,0
10780,C0070355012,12824.0,5192.0,110,1,0
63781,W0001917017,6811.0,3932.0,120,1,0
69457,W0220174010,2276.0,10656.0,120,1,0
31515,N0000898018,1254.0,6578.0,115,0,4
9675,C0060894052,5972.0,3612.0,150,1,0
45426,S0002489006,3465.0,2656.0,110,1,0
10834,C0070378010,15813.0,8590.0,110,1,0
74874,C0010891229,710.0,807.0,115,1,0
39595,N0180402001,2790.0,3962.0,110,0,3
62861,W0001704039,1682.0,1450.0,212,0,3
41681,S0000346008,5551.0,2457.0,120,0,2
77938,W0001626044,605.0,1599.0,211,1,0
69841,W0220342004,6206.0,2157.0,120,1,0
1602,C0011092054,5580.0,3893.0,120,1,0
5609,C0050296030,1471.0,1654.0,110,1,0
65080,W0190212009,2226.0,2984.0,110,1,0
2678,C0030082010,1758.0,3831.0,150,1,0
49368,S0071633023,11026.0,5404.0,110,1,0
1266,C0010914014,911.0,4007.0,120,0,3
66309,W0200079007,20561.0,20561.0,115,1,0
22732,E0001102007,1837.0,2772.0,110,1,0
29773,N0000634015,3557.0,1429.0,120,0,3
11351,C0080254010,1106.0,7066.0,110,1,0
40232,S0000063022,1515.0,2578.0,160,1,0
58480,W0001127020,3172.0,1948.0,120,1,0
39325,N0170473011,1205.0,1968.0,110,1,0
6540,C0050647016,1505.0,591.0,110,1,0
70186,C0070261129,7722.0,7722.0,120,1,0
1790,C0011179032,3893.0,2899.0,110,1,0
48165,S0070984024,203.0,5368.0,110,1,0
72734,W0000808044,868.0,1844.0,120,0,3
77637,W0190306092,2544.0,1486.0,212,0,2
13977,C0081020014,12187.0,10101.0,110,1,0
77041,E0000069021,1484.0,767.0,212,0,2
4033,C0040471022,2991.0,3398.0,110,1,0
37714,N0002182018,2373.0,3515.0,120,1,0
41945,S0000399015,4221.0,1475.0,110,0,3
21071,E0000768027,801.0,1715.0,120,1,0
62611,W0001611034,339.0,5036.0,181,0,3
996,C0010793024,1514.0,2460.0,150,0,3
55284,W0000810022,3816.0,3809.0,180,0,2
11043,C0070440028,9678.0,4269.0,110,0,3
49050,S0071383017,8458.0,5179.0,110,1,0
77335,E0000388024,1299.0,1650.0,211,1,0
5248,C0050168030,2131.0,3850.0,115,1,0
58758,W0001166043,2551.0,3494.0,120,1,0
41880,S0000394010,2971.0,1674.0,110,0,1
3988,C0040462017,9732.0,3981.0,110,1,0
41861,S0000393007,19408.0,19408.0,110,1,0
78478,E0001575010,3342.0,3342.0,120,1,0
64003,W0001990012,11644.0,8744.0,120,1,0
60260,W0001368011,5089.0,4545.0,130,0,2
25576,E0120279005,1032.0,1502.0,110,1,0
6615,C0050686036,2086.0,2626.0,110,0,3
48968,S0071376018,731.0,7387.0,110,0,3
61940,W0001519025,7925.0,4362.0,160,0,3
79370,E0000800022,2912.0,2912.0,120,1,0
17834,E0000340002,577.0,2321.0,130,1,0
47179,S0060243020,8110.0,2870.0,115,1,0
11145,C0070553034,191.0,1948.0,110,0,3
4367,C0040544045,3046.0,1211.0,212,1,0
14251,C0081188002,13581.0,11380.0,110,1,0
57696,W0001044005,12768.0,5498.0,160,0,2
52225,W0000167023,1235.0,1904.0,120,0,4
37405,N0002043006,1957.0,8285.0,110,1,0
50041,S0080747019,4894.0,8732.0,115,1,0
38882,N0170132010,1120.0,2450.0,115,0,2
17075,E0000215023,1368.0,2195.0,335,0,4
19641,E0000570044,241.0,252.0,110,1,0
57529,W0001034012,1702.0,798.0,120,1,0
6713,C0050693006,3888.0,2783.0,115,1,0
869,C0010700018,5120.0,6021.0,150,1,0
10381,C0070222020,4041.0,3866.0,110,1,0
73018,W0001117049,3817.0,1877.0,210,0,4
25838,E0120331001,3786.0,6930.0,115,0,1
52880,W0000432001,11551.0,3911.0,120,1,0
54455,W0000660011,745.0,1398.0,120,1,0
4576,C0040575002,3501.0,5595.0,150,1,0
45295,S0002467016,10532.0,3961.0,110,0,3
4261,C0040527012,12155.0,5765.0,120,1,0
41575,S0000302005,1732.0,1022.0,120,1,0
10889,C0070383014,7116.0,3313.0,110,0,2
10392,C0070224008,13882.0,5281.0,110,1,0
45045,S0002288008,5965.0,10624.0,115,1,0
32216,N0000980009,2648.0,2558.0,110,1,0
64786,W0190152026,1164.0,1059.0,150,1,0
39746,N0180454011,12295.0,6599.0,110,1,0
48138,S0070982030,15075.0,5278.0,110,1,0
11879,C0080420004,4292.0,1883.0,110,1,0
62402,W0001603007,1162.0,3822.0,120,1,0
45505,S0002600007,6476.0,4438.0,110,1,0
61231,W0001466011,2627.0,2201.0,120,1,0
10044,C0070166108,1410.0,527.0,110,1,0
13836,C0080969020,3045.0,10265.0,110,0,1
1131,C0010891082,4165.0,3438.0,212,1,0
7509,C0050902038,1963.0,1776.0,110,1,0
19388,E0000552005,2174.0,7388.0,110,0,3
24444,E0100075019,16298.0,16298.0,110,1,0
1545,C0011089022,4796.0,2949.0,150,1,0
27720,N0000306045,1131.0,1709.0,120,1,0
62566,W0001607038,3844.0,3910.0,161,1,0
62281,W0001596040,212.0,959.0,120,1,0
75891,W0001048059,1044.0,1390.0,210,0,3
18,C0010126008,2129.0,4524.0,110,0,2
2275,C0020114018,760.0,976.0,110,1,0
20183,E0000626014,2272.0,963.0,120,1,0
44522,S0001726009,,,110,1,0
24966,E0110128001,3944.0,1752.0,110,0,2
59043,W0001207035,12798.0,6749.0,212,0,4
60921,W0001441031,5863.0,3612.0,115,1,0
45258,S0002457024,4113.0,8009.0,110,0,3
45246,S0002457007,724.0,1682.0,110,0,1
64256,W0002030015,263.0,1823.0,120,1,0
65112,W0190215016,2331.0,3645.0,110,1,0
14162,C0081101016,15389.0,10260.0,150,1,0
32845,N0001039021,352.0,1000.0,110,0,2
30537,N0000752021,2216.0,1988.0,160,0,2
63384,W0001789031,10574.0,4302.0,120,1,0
45503,S0002600005,218.0,2702.0,110,0,3
925,C0010746006,5994.0,4272.0,110,1,0
19232,E0000528002,4060.0,1948.0,120,1,0
37859,N0002342026,6345.0,8426.0,120,1,0
39232,N0170364008,2684.0,2807.0,130,1,0
59736,W0001325001,5259.0,6995.0,115,1,0
9589,C0060763010,5888.0,8552.0,110,0,2
2112,C0011348024,1303.0,2836.0,110,1,0
67172,W0200191016,574.0,845.0,115,1,0
65258,W0190236021,4729.0,2040.0,120,1,0
253,C0010363014,9970.0,4293.0,120,1,0
77179,E0000069132,5050.0,5050.0,212,1,0
69554,W0220205005,3319.0,2537.0,120,1,0
81244,E0000667044,1264.0,1264.0,120,1,0
60649,W0001410035,3000.0,4377.0,120,1,0
30037,N0000661005,4489.0,1903.0,110,0,4
46788,S0060137044,1176.0,1394.0,120,1,0
31902,N0000966006,820.0,5685.0,120,1,0
28914,N0000517022,6073.0,3285.0,120,0,2
10729,C0070341003,3424.0,2617.0,110,1,0
24468,E0100076009,1624.0,1774.0,110,0,2
74746,W0001206026,556.0,2793.0,211,1,0
3763,C0040416002,1225.0,2978.0,150,1,0
16060,C0090870001,6374.0,2427.0,110,0,1
41481,S0000293015,4280.0,1515.0,120,0,3
66830,W0200137006,7665.0,6577.0,110,0,3
52269,W0000168029,3371.0,2270.0,120,1,0
17367,E0000259015,3588.0,3073.0,120,1,0
10686,C0070320006,1201.0,1090.0,150,1,0
9013,C0060538006,16688.0,16688.0,110,0,2
13867,C0080970042,12274.0,8107.0,110,0,2
52245,W0000168001,3759.0,4516.0,120,1,0
25378,E0120225001,5222.0,2374.0,110,0,3
63908,W0001955001,3397.0,3531.0,120,1,0
67005,W0200174006,1942.0,2436.0,120,1,0
6310,C0050578010,6073.0,2747.0,110,0,2
50663,S0090141017,5463.0,2095.0,110,0,3
52211,W0000167009,400.0,2013.0,120,1,0
48907,S0071332009,651.0,2927.0,110,0,3
42591,S0000584015,1458.0,4086.0,110,1,0
32345,N0000990009,3405.0,2589.0,115,0,1
29849,N0000638016,1659.0,7035.0,120,1,0
38768,N0160205010,14161.0,5140.0,120,1,0
52829,W0000399027,3194.0,2614.0,180,0,3
10109,C0070174006,9297.0,14705.0,110,0,3
43106,S0000792011,926.0,1341.0,321,0,2
67089,W0200187015,305.0,5411.0,120,1,0
56342,W0000898001,10675.0,5151.0,161,0,2
29564,N0000611010,3084.0,2487.0,120,0,3
47097,S0060221026,2986.0,2424.0,115,1,0
34159,N0001169003,1761.0,2931.0,120,0,3
2101,C0011348002,3335.0,2977.0,150,1,0
44691,S0001882006,18634.0,18634.0,120,1,0
66089,W0200061038,1634.0,2447.0,120,1,0
8633,C0060437012,22191.0,22191.0,110,0,2
13500,C0080849009,2068.0,3140.0,120,1,0
45161,S0002318025,5331.0,2794.0,120,1,0
37944,N0002347027,8305.0,4068.0,115,1,0
45288,S0002467009,550.0,498.0,115,0,2
48509,S0071178013,5488.0,8186.0,110,0,3
37237,N0001960013,486.0,1639.0,115,1,0
5571,C0050292030,12814.0,11401.0,110,1,0
66107,W0200062012,5517.0,4222.0,110,1,0
35913,N0001554011,742.0,1339.0,115,1,0
45110,S0002315015,1526.0,2835.0,110,1,0
76154,C0070553114,1528.0,1528.0,212,0,4
67195,W0200193005,6666.0,3931.0,120,1,0
62555,W0001607019,4109.0,9423.0,120,1,0
39273,N0170443013,231.0,2323.0,110,0,3
51501,W0000048007,2102.0,1449.0,335,0,3
39896,N0180505003,869.0,8058.0,110,0,4
22245,E0000951029,5450.0,4007.0,115,0,3
79541,S0000053034,,,211,1,0
17375,E0000261001,1813.0,4797.0,321,0,2
29691,N0000628005,395.0,2022.0,120,0,4
6095,C0050482008,2860.0,1862.0,110,0,1
45735,S0002640006,4172.0,2964.0,115,1,0
41903,S0000397003,4713.0,1654.0,120,0,2
81399,E0001763312,312.0,640.0,212,0,3
12555,C0080611018,7836.0,6416.0,110,0,2
11777,C0080379004,9685.0,5150.0,110,1,0
60990,W0001449004,507.0,756.0,120,1,0
78661,C0050476006B,2772.0,2772.0,325,0,3
52924,W0000436006,6757.0,3971.0,180,0,2
61415,W0001480044,1605.0,1531.0,120,1,0
68623,W0210348020,529.0,1377.0,130,1,0
39133,N0170211025,7675.0,4501.0,115,1,0
42921,S0000699011,875.0,1734.0,120,1,0
12740,C0080671006,410.0,2581.0,115,1,0
54555,W0000665015,2566.0,2917.0,161,0,2
16042,C0090867022,8684.0,3571.0,115,1,0
74655,C0090480048,2531.0,901.0,150,1,0
60859,W0001435038,2961.0,8265.0,115,0,3
55519,W0000831003,9478.0,5241.0,110,1,0
56053,W0000876005,654.0,1876.0,110,1,0
10138,C0070174066,5581.0,2845.0,110,0,1
52378,W0000209036,3178.0,2602.0,120,1,0
76416,W0000147045,3957.0,3957.0,211,0,2
17665,E0000329018,7030.0,4079.0,120,0,2
39088,N0170191002,438.0,1792.0,180,1,0
67580,W0210132016,4088.0,2236.0,110,0,3
53046,W0000438057,1102.0,2259.0,120,1,0
64268,W0002031010,3286.0,2582.0,120,1,0
55883,W0000857034,11064.0,4776.0,120,0,3
39796,N0180479021,9971.0,10430.0,110,1,0
58386,W0001122020,5166.0,3507.0,310,0,3
11860,C0080418034,3690.0,1381.0,110,0,2
56104,W0000883001,2051.0,6258.0,115,0,2
79049,W0000664063,2300.0,2268.0,211,1,0
73485,S0000074010,788.0,1221.0,210,1,0
60473,W0001407007,303.0,2470.0,120,1,0
34548,N0001258044,639.0,1304.0,110,1,0
59498,W0001283004,8299.0,3432.0,161,0,2
29846,N0000638013,2297.0,1009.0,120,1,0
65781,W0190295011,1648.0,2025.0,115,0,2
29368,N0000577070,3053.0,1807.0,110,0,2
6953,C0050785040,4623.0,2413.0,120,1,0
31724,N0000924023,12204.0,9318.0,120,1,0
61094,W0001458021,763.0,997.0,120,0,4
13100,C0080770006,1110.0,1853.0,110,1,0
43534,S0001014014,15465.0,8568.0,120,1,0
12940,C0080735002,10004.0,4923.0,110,1,0
47704,S0060392013,2145.0,2180.0,110,0,3
20075,E0000621010,1031.0,1134.0,120,1,0
58390,W0001122024,1583.0,2581.0,310,0,2
46936,S0060189021,2964.0,7498.0,115,1,0
18815,E0000479019,1660.0,3701.0,120,1,0
16218,C0090950070,5369.0,5233.0,110,0,3
47331,S0060271010,6304.0,3327.0,110,1,0
73137,W0000648094,5876.0,5876.0,120,0,4
3633,C0040374004,835.0,1130.0,150,1,0
44423,S0001594022,1843.0,3365.0,110,1,0
2247,C0020103032,1074.0,3093.0,110,1,0
33544,N0001132015,2153.0,773.0,120,1,0
48018,S0070915002,1808.0,3525.0,110,1,0
65003,W0190197008,4896.0,2091.0,115,1,0
44437,S0001598012,2052.0,1975.0,120,1,0
4130,C0040499006,269.0,1812.0,115,1,0
63129,W0001770007,359.0,2375.0,110,1,0
43887,S0001237008,3663.0,3663.0,161,0,2
23752,E0002024024,13181.0,7845.0,150,1,0
39522,N0170630004,10180.0,4980.0,115,1,0
25760,E0120292026,4152.0,10012.0,110,1,0
75831,W0001243039,3252.0,1515.0,210,1,0
15407,C0090590048,2269.0,9370.0,150,0,2
7333,C0050864007,4665.0,8286.0,150,1,0
66347,W0200082022,669.0,1638.0,115,1,0
55834,W0000855017,6770.0,14705.0,120,0,3
814,C0010680004,1491.0,1651.0,110,1,0
11683,C0080347018,7429.0,3451.0,115,1,0
20332,E0000635022,238.0,2996.0,120,1,0
69094,W0220083040,4662.0,3250.0,115,1,0
52298,W0000169031,2157.0,2901.0,120,0,3
65807,W0190296032,4299.0,9164.0,120,1,0
54812,W0000730025,4455.0,2206.0,160,1,0
48828,S0071282009,8481.0,5740.0,115,1,0
33347,N0001075041,2104.0,6328.0,110,1,0
17957,E0000376016,4764.0,1626.0,130,1,0
58269,W0001117006,1779.0,1991.0,161,0,4
54991,W0000782001,7896.0,6035.0,110,1,0
19953,E0000614024,200.0,5413.0,120,1,0
52569,W0000293022,2395.0,3505.0,120,0,2
665,C0010565030,6924.0,4632.0,120,1,0
58843,W0001199006,703.0,1505.0,120,1,0
24733,E0100170005,928.0,1618.0,110,1,0
